GSNR,ASE,NLI,status
12.35950301895365,12.518633245221878,26.799141498734286,0
12.428219679928954,12.59789183585963,26.59451689101258,0
12.620838600592617,12.802023888382228,26.507730104311825,0
12.620714096477442,12.805581061776767,26.42206969014753,0
12.451718492678534,12.617136162039513,26.726188944252463,0
12.531087231127309,12.709320812156161,26.487847031689775,0
12.56345700520386,12.743704240230006,26.472425922599573,0
12.544528852469147,12.724672340278397,26.455946699188708,0
12.505980729422637,12.681092200389692,26.53793942606429,0
12.540887682823797,12.722511517978624,26.417497815548877,0
12.7244422892324,12.926869070883953,26.14042596246501,0
12.52127250608732,12.696673134602074,26.54620931864123,0
12.44963235353088,12.621644137319379,26.557615495497092,0
12.421198277380721,12.586710168094367,26.693242517852124,0
12.47019816510387,12.634787806679583,26.766051205327535,0
12.643322009612717,12.837822011109639,26.228856092011643,0
12.674262369181712,12.867043422160778,26.297495973319865,0
12.355877238585062,12.511053966111856,26.902811804243022,0
12.847909878429519,13.063513380164322,25.996550668888712,0
12.38015608612162,12.536578651552777,26.892981692442625,0
12.458273068913604,12.624972130756255,26.699867552692314,0
12.460603105911936,12.625538983828203,26.74750179990513,0
12.638434837883352,12.82524643987468,26.39531048924828,0
12.395993338236975,12.553827351190394,26.870508469493785,0
12.80742344498802,13.019760170601462,26.020751201763638,0
12.417776997157697,12.580392112363734,26.76506485577629,0
12.689119203939956,12.888707027752407,26.16503362253598,0
12.753044548765082,12.962805147979903,26.018106683897603,0
12.344422811869025,12.496122661589045,26.988043558770475,0
12.350061203936209,12.501951690850206,26.98832247652746,0
12.504017448242147,12.67696815585686,26.588825508128192,0
12.419795946836476,12.5792166382047,26.85165869225006,0
12.480013137260414,12.655376570019442,26.505852547039858,0
12.499329901933535,12.670469012558625,26.62896886884653,0
12.7050466927504,12.906716905561089,26.13691715274532,0
12.48400404709524,12.65777288746412,26.548722855306952,0
12.5446724492155,12.715748795760263,26.675873277141157,0
12.38399150020678,12.539849780788494,26.91223188968578,0
12.455245361786895,12.621707241357441,26.702905628715243,0
12.68192498427214,12.874180299547342,26.316757586773743,0
12.705452412809517,12.905740224371659,26.166509356184736,0
12.724291930280739,12.926492675656686,26.14501564468935,0
12.533571007873189,12.702689924409734,26.713777303068365,0
12.758325829990547,12.959718522546964,26.1960390855724,0
12.389292675366718,12.550024314031333,26.78624002634351,0
12.386330351133845,12.543429946244446,26.880735821626946,0
12.41829520604792,12.577688439270565,26.850892386694035,0
12.488195349863428,12.651339517683624,26.821639663203133,0
12.51490475796119,12.687051357291006,26.619552379780153,0
12.361336301434125,12.514730858849957,26.957551440199147,0
12.518864349429602,12.69545959384567,26.514915846583946,0
12.401951715532853,12.563100327667007,26.78785429361153,0
12.455061137923858,12.617034541030021,26.8192021810454,0
12.704657756302149,12.907562142131205,26.110643733114692,0
12.411498868436976,12.57942630161104,26.621818654279327,0
12.685417364608377,12.880267729308766,26.263309179962665,0
12.702294048141887,12.901761798231828,26.180762428141623,0
12.706675309274871,12.902435814058123,26.264780251877887,0
12.698710312826904,12.896479702917565,26.213472133722085,0
12.483052248875463,12.653402178993291,26.63237232079711,0
12.375498526595,12.52838393906919,26.985899603210846,0
12.672850191377487,12.870426319079664,26.191762161756152,0
12.618517420932688,12.80707206591687,26.33592440817871,0
