GSNR,ASE,NLI,status
14.528946268759562,14.733680628502892,27.896847074344194,0
14.198976341031928,14.360337818713935,28.579251765870044,0
14.423095111062878,14.607449804855179,28.236247509283665,0
14.3962007627381,14.586861164099306,28.066420293752373,0
14.692023892458026,14.910673911350878,27.78123815920216,0
14.461145564118878,14.658404765646809,27.98687225785472,0
14.266297893261903,14.43356492910998,28.49340249306756,0
14.406118189870025,14.586546458236302,28.310817300970697,0
14.657590590549702,14.873283066419553,27.804483645679966,0
14.571874910599526,14.771680549064135,28.04316043350437,0
14.386469121474686,14.56240973863832,28.398324450115375,0
14.640871477919164,14.851785622787798,27.88268781521601,0
14.535967745711794,14.74204443098455,27.876153168967733,0
14.123845416836298,14.277861113898547,28.7028189428651,0
14.469198099736445,14.658134747375566,28.17800500798359,0
14.317665321089192,14.489019208410605,28.441964065331323,0
14.417926800529113,14.605383299399028,28.16015601759265,0
14.5295222067156,14.725031079959066,28.09308831220457,0
14.223483482055725,14.384179681283062,28.621370896472527,0
14.436765988387435,14.625730663040331,28.144942620391724,0
14.601307971091767,14.797898437358892,28.14145100518735,0
14.4280524537087,14.606363509789137,28.382963334046867,0
14.270729411509828,14.431022167826917,28.679333427921406,0
14.54159636214554,14.749713539426159,27.840003255866055,0
14.385729002574957,14.56473155107578,28.32417383897281,0
14.527455275726158,14.719615323759738,28.16439316539382,0
14.310786044497632,14.485109980660638,28.36192934043888,0
14.362908227181602,14.54020460448585,28.342099334341135,0
14.676315923561937,14.89222930363887,27.818872909754436,0
14.417441524098667,14.600249591898374,28.2664144686178,0
14.416834014248119,14.602408650746248,28.201947863942195,0
14.204486434709127,14.36260165279003,28.671410588838686,0
14.525939440456382,14.720966600304452,28.099980259677896,0
14.160396771122763,14.326118663364317,28.42703850835028,0
14.34837184271775,14.525557585771265,28.33021888458081,0
14.165711558877717,14.320636740840925,28.71956684030352,0
14.5068088815502,14.692821569483328,28.281900695942642,0
14.27159075776878,14.435866733101385,28.575572405846703,0
14.241301888615848,14.401185886842232,28.660791748980845,0
14.302629431039085,14.467003748116866,28.604060868529395,0
14.190527957331689,14.347793174262582,28.68043961323519,0
14.510270724659282,14.703127151708756,28.13184405222814,0
14.209798784728363,14.365248030560679,28.749248492804224,0
14.534181248571977,14.733747212008586,28.01056051907759,0
14.451565827593157,14.642806385935202,28.1088783108926,0
14.293583040652189,14.460456015557492,28.530735397904706,0
14.462300117845137,14.65279098003955,28.13629905349095,0
14.281696853765338,14.452970881014327,28.407980446752624,0
14.313063974395032,14.472835473236024,28.735554837572906,0
14.545519601071355,14.747398879630078,27.97299390975452,0
14.231328443793142,14.393620544142605,28.58709110506554,0
14.39318234405018,14.582805908379637,28.086569211623043,0
14.363494666336699,14.538505577810483,28.397898116377892,0
14.371193052681864,14.547134983560728,28.38301660592077,0
14.174169859836507,14.333942321598032,28.596635027279124,0
14.396366761734763,14.571521583748826,28.4272719706736,0
14.300600287930017,14.463245945409145,28.64708770968639,0
14.22768288598633,14.38988699218543,28.58575719063513,0
14.429799839996516,14.610319491173296,28.332345280207385,0
14.25427774665274,14.415990964993554,28.6252713714562,0
14.15901759305979,14.314817483619859,28.68885628761746,0
14.46834481269372,14.663580240873273,28.0378536562229,0
14.230353621417573,14.390374501302574,28.646194963200923,0
14.245537831610678,14.407586243348105,28.607705427228414,0
14.189835125146047,14.350870034736154,28.578746561264698,0
14.525589168871635,14.716188238695125,28.19717551940525,0
14.453820818794103,14.638979811335457,28.248466419178435,0
14.310655480175225,14.47231147431018,28.683157746672954,0
14.22016237328206,14.378344835660444,28.685273341526024,0
14.604922723171534,14.80811868290788,28.004817012469296,0
14.616905284187187,14.832887537059767,27.75811131476868,0
14.330443435376427,14.498171318397553,28.54582793011631,0
14.431371474299041,14.617916572373444,28.19431486168091,0
14.505898624397268,14.70455100693358,28.001751544027094,0
14.478477295604147,14.672605656958508,28.07213314700878,0
14.248533966074913,14.415934705700103,28.472234871547517,0
14.584322414867692,14.793216639713492,27.866929657302613,0
14.177522821744855,14.343969080712943,28.425582884622152,0
14.409365067997316,14.598698864432611,28.10924972947837,0
14.182301139981641,14.338738038810337,28.69473593313061,0
14.530992664311313,14.726386132785567,28.097065805949168,0
14.44252101312426,14.627895356987612,28.232225346200053,0
14.244223736575353,14.40701969128085,28.586774472307077,0
14.408691712324078,14.589271641037445,28.30981716654623,0
14.25806467921083,14.417723542178734,28.683562342996787,0
14.428442101023311,14.609116577151822,28.327341232289946,0
14.616354204831591,14.829515803404743,27.813252505158857,0
14.62717042713166,14.838360623104958,27.863443205114287,0
14.623216002931184,14.837775494300733,27.792419888773598,0
14.530395290200687,14.72893208595532,28.028718554298855,0
14.452667175195614,14.637832729939799,28.24716211818643,0
14.279222086562433,14.444670274022878,28.552906539240546,0
14.51919684644971,14.71762553857668,28.019831855415372,0
14.644667489854486,14.859797873737968,27.802614256471646,0
14.335887295252771,14.506851419613229,28.46988218796906,0
14.17393950559669,14.328758053938271,28.730732026487864,0
14.239792309384827,14.400445820193045,28.63881235353427,0
14.16023597787195,14.316240607843248,28.684473035177994,0
14.567214949155161,14.775807925453313,27.85594030038604,0
14.58571497242962,14.79400748602399,27.880551493510588,0
14.389807309556168,14.56742249093912,28.36135451400757,0
14.483732300792662,14.67744267646286,28.086541767499938,0
14.406687945270694,14.589070956900303,28.26555960676967,0
14.669989615281205,14.88697828607191,27.791504748825034,0
14.278324201709307,14.445611971143194,28.50490080538648,0
14.51987320898359,14.719876055270689,27.986972214270565,0
14.662961017014482,14.87896595086106,27.803722251768626,0
14.421910362853367,14.606660269564099,28.225958685405963,0
14.630473900227297,14.846154879750497,27.777592738634755,0
14.52174539656185,14.723403220824025,27.953876504379917,0
14.276941337399423,14.442524978786352,28.54713893338881,0
14.226455761972375,14.388224133279767,28.59599586520175,0
14.589099187300722,14.793404929011038,27.96588899252857,0
14.339401981389315,14.516316518924071,28.327766868794594,0
14.23510100760738,14.399921935203388,28.52497041490965,0
14.218071237851209,14.384266549954834,28.47255931840933,0
14.369337038330055,14.547963908682766,28.31671957436578,0
14.364663753296131,14.548913371230936,28.18024002057607,0
14.415849071694996,14.602953820089162,28.166060599077753,0
14.23625191874692,14.395117060744447,28.68299931539837,0
14.503248621254299,14.699401616387181,28.052849656160216,0
14.448335093280471,14.638481892126674,28.130014544801078,0
14.60220723657435,14.813757820640902,27.831253991853973,0
14.678491299551055,14.896975996268257,27.770908558949884,0
14.289809087842366,14.452630273110758,28.631699330707864,0
14.378277126359809,14.565406868320194,28.12792096632082,0
14.467517701083036,14.664669589776878,27.995554433628314,0
14.339215462388752,14.518854556212341,28.262559966717482,0
14.23252953128805,14.388852342111807,28.748076048343325,0
14.447650424733192,14.640029086724795,28.079758802475485,0
14.411137425506627,14.600460885704035,28.11125405585281,0
14.651165298553789,14.868576477805837,27.764441803307,0
14.328108306900164,14.498049213974667,28.487665480002484,0
14.261663858624145,14.42545359630055,28.578277588221997,0
14.221968902401871,14.384474088375061,28.5721390005623,0
14.52367930562014,14.721793221758245,28.031052994965396,0
14.306973047382849,14.482136142712388,28.337677234058148,0
14.447666012818313,14.63577711094291,28.175080998395536,0
14.55390366550013,14.756448783351939,27.96740795688402,0
14.258008278095168,14.422492561890374,28.556589885442747,0
14.343938973561096,14.516982367514174,28.426466256669197,0
14.536081263470725,14.738189465194127,27.958747207925732,0
14.276892392269405,14.446456956373648,28.445890961867626,0
14.209593665316058,14.377033732271123,28.432293943185925,0
14.365110413089088,14.545505452379764,28.270592928894178,0
14.444138871099968,14.638239437014281,28.03840279883163,0
14.427135303597709,14.619462467819504,28.060380839376087,0
14.328205013239966,14.500083756468932,28.43948237483909,0
14.413314380553935,14.59933221837028,28.188288515896947,0
14.42298233946955,14.604332093381519,28.30601509978607,0
14.585869827365093,14.799688793254777,27.769721555611724,0
14.136833440548154,14.292763530827813,28.663109024928787,0
14.387501142306764,14.570995070207031,28.220551216906465,0
14.486728269731206,14.6844494406366,28.002525169095954,0
14.487029861752294,14.685124143206021,27.994824250522434,0
14.370707431213782,14.542068654906828,28.494823883994272,0
14.457487086154135,14.642336492109349,28.25924649089466,0
14.513875043260276,14.706421246306537,28.142285982541555,0
14.587297862512408,14.792107857350153,27.953632068956708,0
14.642683773291205,14.855175605114546,27.852917205907147,0
14.350843421554417,14.527699822928433,28.34060681457075,0
14.559292344602063,14.769590958916663,27.813496358196108,0
14.613572613676443,14.824291017080458,27.859324266788093,0
14.330967445413156,14.497270959498604,28.582682713912185,0
14.533812516428249,14.735832638223602,27.95832785552883,0
14.329494923742779,14.511898085263509,28.187896802485184,0
14.115050360797412,14.269369928402561,28.685614803243375,0
14.276344521082837,14.440537733483263,28.582473593845222,0
14.40484363260011,14.587573242246268,28.25564194228648,0
14.43169272993742,14.616081672264487,28.244055394647496,0
14.326996556820813,14.493949317390362,28.562112589539097,0
14.264348946823871,14.42175454105594,28.75045551875349,0
14.50076495151171,14.700631411139458,27.970758853450512,0
14.2694209749743,14.429239503042597,28.69065703764168,0
14.43802384281144,14.621006327380723,28.28294176510886,0
14.25547982705526,14.416869565160793,28.63500874929767,0
14.416821405804988,14.593403775516936,28.41318314384967,0
14.342504937644978,14.519206776456777,28.335988723006878,0
14.517850347761305,14.720464769067178,27.92990328043889,0
14.227229699180995,14.385164827699345,28.699013687033045,0
14.294835216412668,14.45634728943243,28.671134181841175,0
14.32706405510231,14.493626626552805,28.572148116923415,0
14.169670719971126,14.327634003409395,28.640694557006448,0
14.365279694781062,14.54191166479383,28.36044634447934,0
14.566032040891358,14.769393421601375,27.962474260775988,0
14.284027200974613,14.454214071603689,28.437425347169686,0
14.367582628104408,14.544214444024083,28.362752990049323,0
14.587314202300751,14.783736807026358,28.131083807300087,0
14.399383873219623,14.589786062799654,28.07536088796569,0
14.390414590319809,14.56599691842186,28.41094506151721,0
14.155468435071752,14.308818914165284,28.75290980014068,0
14.628415047318274,14.840515779278045,27.84645525488498,0
14.522627102866302,14.726769540566508,27.902808651561063,0
14.440987100707009,14.635100560889837,28.03496893154975,0
14.424430407779202,14.600872928597866,28.424163563217814,0
14.156062399698445,14.309703731253432,28.745419081826462,0
14.558679057240514,14.75378921219721,28.130913287379936,0
14.510987204340967,14.705167920824369,28.103497932823277,0
14.590974141117139,14.803151171552889,27.807490191400234,0
14.488437965116459,14.687428467251571,27.97707295673203,0
14.485191690960287,14.685317255400708,27.94968764851152,0
14.51432440418724,14.715279017332975,27.961277590539567,0
14.248518692230178,14.41235544209328,28.563909413684424,0
14.51590503807823,14.71491650803924,28.004092837264515,0
14.534525173028944,14.737945249555441,27.929743196547307,0
14.471560304193918,14.662098686873124,28.144499556006686,0
14.419631651908984,14.605870253240274,28.189564287009546,0
14.424606101870449,14.6068886564358,28.285820651268324,0
14.44190025033151,14.63109196884325,28.144974600267094,0
14.61471248861722,14.826585376294808,27.83730751593504,0
14.503855931949918,14.70710690671121,27.902601827087175,0
14.19541559167628,14.354543143199763,28.635125741371258,0
14.515563027486554,14.711632094312305,28.066981034703666,0
14.389056821389044,14.56473633966553,28.407232272801455,0
14.461417840565263,14.653012531723995,28.11087140772394,0
14.527642747393145,14.715022316767879,28.271616425281575,0
14.540128178126,14.748749394322633,27.82827961609471,0
14.325529081651862,14.506002413059294,28.22916602718369,0
14.752064772041859,14.97284202994273,27.80028553235562,0
14.227507356253902,14.389193079527505,28.599225784822554,0
14.264813545320598,14.429787637195863,28.55072512591351,0
14.198867039603355,14.35581794043214,28.697311141387274,0
14.644569089159168,14.858395041460753,27.828282381039323,0
14.250168462804478,14.410955104311203,28.645657231206453,0
14.322898441978847,14.50001624922573,28.306377219661588,0
14.48142011635002,14.679351861138944,27.992698709963495,0
14.192760991050125,14.349795184193448,28.688942340906767,0
14.380930423056643,14.561774947292808,28.27582839639858,0
14.273731762935032,14.439148616106404,28.548223237641462,0
14.202127915184157,14.359553671020604,28.687688268033128,0
14.484734974639768,14.667980992214055,28.323533489427998,0
14.459352936487155,14.64860381891018,28.161098743001254,0
14.196828150204867,14.356737969223435,28.615629525649062,0
14.568991542514606,14.774651405954216,27.91776337185064,0
14.348874574825103,14.529963702354905,28.238023870609315,0
14.631220552096014,14.846136097403752,27.793400006763058,0
14.488806063861402,14.671975078540786,28.32939170601837,0
14.419698118396786,14.606831852726266,28.169251285487995,0
14.407288284671242,14.579286808343763,28.515599643985613,0
14.549816118665216,14.750605202697164,28.000265996749135,0
14.395391509010311,14.56986457347879,28.44289521405259,0
14.342990877344654,14.518184601536221,28.37295093844279,0
14.481240118207154,14.668129345766527,28.23635006099551,0
14.596863088340712,14.799009074032611,28.018735944025455,0
14.611953681475306,14.823502447570826,27.841036856633078,0
14.23664255614906,14.399649658638765,28.57366901794527,0
14.3012471942699,14.469335778123533,28.5074813502279,0
14.24711414290509,14.411855235095361,28.539048015546147,0
14.364198645185057,14.548791822196034,28.171854991327802,0
14.576155272628167,14.786928513231475,27.820804064928826,0
14.69544211908945,14.911293090265158,27.83922365167486,0
14.286396272481603,14.45980265677171,28.360003260682273,0
14.315977994563449,14.486539384252588,28.460015443328945,0
14.515297915427292,14.712779359264154,28.036244659114836,0
14.280921060073489,14.452782545488434,28.392625933254312,0
14.16296021112959,14.316692381685032,28.749795078144622,0
14.60248353132759,14.812833735399032,27.855647865480137,0
14.440528825640243,14.627126528582066,28.202273809139214,0
14.322716493522725,14.498675230082814,28.334133581794593,0
14.511194752017891,14.710381941361923,27.995636780275785,0
14.5127609327386,14.712911804374862,27.976720287446657,0
14.288019203989617,14.462422355119621,28.337228802445836,0
14.428028367184744,14.614216060767129,28.199123023192133,0
14.319446652787036,14.490871374319772,28.441985667112995,0
14.371274715942528,14.554494626796163,28.210679044538402,0
14.632984856798325,14.843268283657524,27.887494990333263,0
14.218307414653646,14.378019105251,28.64239458251756,0
14.650151421493316,14.866072905225383,27.792549429712246,0
14.250856170383637,14.411461782016362,28.651147463599504,0
14.246472295587125,14.403553493123837,28.741377244854,0
14.530999401394434,14.73594469445561,27.89453270723154,0
14.449043698773398,14.6441120991254,28.022186720525973,0
14.606040651941857,14.819268299655645,27.80162623287513,0
14.262242787755909,14.432243362455539,28.42030502469861,0
14.339679815919656,14.513894014213767,28.39350337819436,0
14.331263198317753,14.505001225705103,28.396736869294713,0
14.492675550240794,14.6814278174066,28.205631221162896,0
14.47079858786839,14.664325891946856,28.07762356520948,0
