GSNR,ASE,NLI,status
13.115434860295219,13.202316045469075,30.14738878022046,0
13.169754757454212,13.262788712673926,29.907616960128912,0
13.303574395039366,13.404012878638323,29.712538494061537,0
12.798985145120824,12.87121557026394,30.625691705180984,0
13.239672952850071,13.336092596543061,29.823981471421416,0
12.85439010602275,12.92743122284531,30.633028542150278,0
12.747888455103444,12.81963566850636,30.60350540643457,0
12.86447403855679,12.939531204954164,30.525870039317937,0
12.995704210709505,13.07809425316552,30.255929952694483,0
13.122021707055254,13.215933105179289,29.819552843299878,0
13.066814209099693,13.154128093683333,30.077408018369024,0
12.949236016489083,13.028117615879914,30.396703154806236,0
13.205687443155966,13.298957658762093,29.93265239505668,0
12.87244485294067,12.94991019345558,30.397888720812016,0
12.987403727237684,13.067903512772496,30.347487327976786,0
12.951981866800253,13.029324377403519,30.484256189312624,0
13.007989225790059,13.090628166779766,30.25523885844041,0
13.130876300257196,13.223541897971558,29.885784514847064,0
12.905536473701613,12.981796805901912,30.4984670292375,0
12.922770113160382,12.998699577462478,30.534419287201505,0
13.12781201858349,13.218061975115184,29.99623195160392,0
13.22241785410075,13.321631842085715,29.684044454797704,0
12.863828649197199,12.939396427376511,30.49603433028063,0
12.98675607891524,13.070529112001502,30.17537598008228,0
13.206141340891923,13.304549174869276,29.702798733015378,0
12.927114894197082,13.008320349719767,30.249645399752033,0
13.123851851371276,13.213008116408309,30.04467816931516,0
13.169317444862097,13.265142077067933,29.780213167602195,0
12.717478644664917,12.787634744430122,30.669698216574265,0
12.83610131406756,12.910609697145023,30.529093969265325,0
13.247038373201237,13.343850017014445,29.813921444905628,0
12.888562766347011,12.962361027575064,30.622791464180658,0
13.002942996416769,13.084453992732703,30.309315848239628,0
13.236236410399393,13.335191764780163,29.70907026954945,0
13.157425141702797,13.247762638606332,30.021678178866896,0
13.297566293818907,13.395350859123207,29.8215068580631,0
13.10957122214634,13.197679684070707,30.081217886401994,0
13.146715579582546,13.239593305222403,29.891799074409803,0
13.274885440301906,13.373162012503148,29.777274174511486,0
13.14318511536499,13.235535335789388,29.912742151312063,0
13.235209351940147,13.333950478286226,29.717348718469218,0
12.91814986358068,12.996463128345592,30.396737474361895,0
13.343351181374004,13.44480916211159,29.708962380722944,0
12.886672477766016,12.962852357281346,30.484147037959982,0
12.889911716603974,12.968068260789366,30.37712101558441,0
12.99831971298395,13.082733706525143,30.154156990138862,0
13.14809778320932,13.241046021794642,29.88992048783016,0
12.839713485254338,12.913760434778832,30.559455751036143,0
13.024346045420012,13.108654207829048,30.185578811539052,0
13.000318676178242,13.08089747411355,30.356181050873964,0
12.920131612773481,12.998350735255515,30.403896194051182,0
13.095033766078572,13.184315596171514,30.00981047920215,0
12.803809605282638,12.877479512287733,30.54553438588996,0
13.190259224737694,13.284664883021883,29.865239411544596,0
12.875971185804996,12.95196168985557,30.484160897007563,0
12.753821202511313,12.827572254309663,30.490805473401355,0
13.043170042860194,13.126044062007114,30.278200258706775,0
12.9972726022212,13.077807136640537,30.355499233932953,0
